Subsystems.level3	mgm4637832.3
Anaerobic_Oxidative_Degradation_of_L-Ornithine;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Anaerobic_Oxidative_Degradation_of_L-Ornithine	4
Anaerobic_benzoate_metabolism;Metabolism of Aromatic Compounds;Anaerobic degradation of aromatic compounds;Anaerobic_benzoate_metabolism	1598
Anaerobic_respiratory_reductases;Respiration;Electron accepting reactions;Anaerobic_respiratory_reductases	275
Anaerobic_toluene_and_ethylbenzene_degradation;Metabolism of Aromatic Compounds;Anaerobic degradation of aromatic compounds;Anaerobic_toluene_and_ethylbenzene_degradation	1
Aromatic_amino_acid_interconversions_with_aryl_acids;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Aromatic_amino_acid_interconversions_with_aryl_acids	249
Arsenic_resistance;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Arsenic_resistance	6
At1g26220_At1g32070;Miscellaneous;Plant-Prokaryote DOE project;At1g26220_At1g32070	1
At1g33290_At1g73170_At3g10420;Miscellaneous;Plant-Prokaryote DOE project;At1g33290_At1g73170_At3g10420	141
At1g54520;Miscellaneous;Plant-Prokaryote DOE project;At1g54520	4
At2g23840;Miscellaneous;Plant-Prokaryote DOE project;At2g23840	1604
At2g44920_At1g12250;Miscellaneous;Plant-Prokaryote DOE project;At2g44920_At1g12250	1
Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon);Regulation and Cell signaling;Quorum sensing and biofilm formation;Autoinducer_2_(AI-2)_transport_and_processing_(lsrACDBFGE_operon)	2
Auxin_biosynthesis;Secondary Metabolism;Plant Hormones;Auxin_biosynthesis	2172
Auxin_degradation;Secondary Metabolism;Plant Hormones;Auxin_degradation	1741
Bacterial_Cell_Division;Clustering-based subsystems;-;Bacterial_Cell_Division	10140
Bacterial_Cytoskeleton;Cell Division and Cell Cycle;-;Bacterial_Cytoskeleton	3912
Bacterial_cyanide_production_and_tolerance_mechanisms;Virulence, Disease and Defense;-;Bacterial_cyanide_production_and_tolerance_mechanisms	865
Benzoate_transport_and_degradation_cluster;Metabolism of Aromatic Compounds;-;Benzoate_transport_and_degradation_cluster	531
Beta-Glucoside_Metabolism;Carbohydrates;Di- and oligosaccharides;Beta-Glucoside_Metabolism	104
Beta-lactamase;Virulence, Disease and Defense;Resistance to antibiotics and toxic compounds;Beta-lactamase	1
Beta-lactamase_cluster_in_Streptococcus;Clustering-based subsystems;Carbohydrates;Beta-lactamase_cluster_in_Streptococcus	2223
Bilin_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Tetrapyrroles;Bilin_Biosynthesis	9
Biogenesis_of_cbb3-type_cytochrome_c_oxidases;Respiration;-;Biogenesis_of_cbb3-type_cytochrome_c_oxidases	33
Biotin_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Biotin;Biotin_biosynthesis	649
Biotin_biosynthesis_Experimental;Miscellaneous;Plant-Prokaryote DOE project;Biotin_biosynthesis_Experimental	649
Branched-Chain_Amino_Acid_Biosynthesis;Amino Acids and Derivatives;Branched-chain amino acids;Branched-Chain_Amino_Acid_Biosynthesis	3980
Branched_chain_amino_acid_degradation_regulons;Amino Acids and Derivatives;Branched-chain amino acids;Branched_chain_amino_acid_degradation_regulons	2715
Butanol_Biosynthesis;Carbohydrates;Fermentation;Butanol_Biosynthesis	164
CBSS-176299.4.peg.1292;Clustering-based subsystems;Probably GTP or GMP signaling related;CBSS-176299.4.peg.1292	3
CBSS-176299.4.peg.1996B;Clustering-based subsystems;-;CBSS-176299.4.peg.1996B	3267
CBSS-196164.1.peg.1690;Clustering-based subsystems;Cytochrome biogenesis;CBSS-196164.1.peg.1690	2330
CBSS-203122.12.peg.188;Phages, Prophages, Transposable elements, Plasmids;Transposable elements;CBSS-203122.12.peg.188	47
CBSS-235.1.peg.567;Clustering-based subsystems;-;CBSS-235.1.peg.567	2
CBSS-257314.1.peg.676;Clustering-based subsystems;Two related proteases;CBSS-257314.1.peg.676	2152
CBSS-258594.1.peg.3339;Clustering-based subsystems;Biosynthesis of galactoglycans and related lipopolysacharides;CBSS-258594.1.peg.3339	2
CBSS-262316.1.peg.2929;Clustering-based subsystems;Catabolism of an unknown compound;CBSS-262316.1.peg.2929	575
CBSS-269482.1.peg.1294;Clustering-based subsystems;Probably organic hydroperoxide resistance related hypothetical protein;CBSS-269482.1.peg.1294	2
CBSS-269799.3.peg.2220;Clustering-based subsystems;Molybdopterin oxidoreductase;CBSS-269799.3.peg.2220	1274
CBSS-288000.5.peg.1793;Clustering-based subsystems;Pyruvate kinase associated cluster;CBSS-288000.5.peg.1793	57
CBSS-312309.3.peg.1965;Clustering-based subsystems;-;CBSS-312309.3.peg.1965	1241
CBSS-314269.3.peg.1840;Clustering-based subsystems;-;CBSS-314269.3.peg.1840	304
CBSS-316273.3.peg.2378;Clustering-based subsystems;-;CBSS-316273.3.peg.2378	20
CBSS-342610.3.peg.1794;Clustering-based subsystems;-;CBSS-342610.3.peg.1794	1041
CBSS-344610.3.peg.2335;Clustering-based subsystems;Choline bitartrate degradation, putative;CBSS-344610.3.peg.2335	639
CBSS-393121.3.peg.2760;Clustering-based subsystems;Protein export?;CBSS-393121.3.peg.2760	5811
CBSS-393130.3.peg.129;Clustering-based subsystems;Related to Menaquinone-cytochrome C reductase ;CBSS-393130.3.peg.129	270
CBSS-52598.3.peg.2843;Clustering-based subsystems;alpha-proteobacterial cluster of hypotheticals;CBSS-52598.3.peg.2843	256
CBSS-56780.10.peg.1536;Clustering-based subsystems;-;CBSS-56780.10.peg.1536	1289
CBSS-83331.1.peg.3039;Clustering-based subsystems;Isoprenoid/cell wall biosynthesis: PREDICTED UNDECAPRENYL DIPHOSPHATE PHOSPHATASE;CBSS-83331.1.peg.3039	1939
CBSS-83332.1.peg.3803;Clustering-based subsystems;-;CBSS-83332.1.peg.3803	2605
CO2_uptake,_carboxysome;Carbohydrates;CO2 fixation;CO2_uptake,_carboxysome	164
COG0523;Miscellaneous;Plant-Prokaryote DOE project;COG0523	1252
COG1836;Miscellaneous;Plant-Prokaryote DOE project;COG1836	1938
COG2078;Miscellaneous;Plant-Prokaryote DOE project;COG2078	298
COG2302;Miscellaneous;Plant-Prokaryote DOE project;COG2302	1842
COG2363;Miscellaneous;Plant-Prokaryote DOE project;COG2363	2632
COG3533;Miscellaneous;Plant-Prokaryote DOE project;COG3533	1045
CO_Dehydrogenase;Respiration;Electron donating reactions;CO_Dehydrogenase	304
CTP_synthase_(EC_6.3.4.2)_cluster;Clustering-based subsystems;-;CTP_synthase_(EC_6.3.4.2)_cluster	2822
Calvin-Benson_cycle;Carbohydrates;CO2 fixation;Calvin-Benson_cycle	1126
Capsular_Polysaccharides_Biosynthesis_and_Assembly;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Capsular_Polysaccharides_Biosynthesis_and_Assembly	2
Carbon_Starvation;Stress Response;-;Carbon_Starvation	1197
Carboxysome;Carbohydrates;CO2 fixation;Carboxysome	83
Carotenoids;Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;Carotenoids	6
Catechol_branch_of_beta-ketoadipate_pathway;Metabolism of Aromatic Compounds;Metabolism of central aromatic intermediates;Catechol_branch_of_beta-ketoadipate_pathway	513
Cell_Division_Cluster;Clustering-based subsystems;Cell Division;Cell_Division_Cluster	1842
Cell_division-ribosomal_stress_proteins_cluster;Clustering-based subsystems;-;Cell_division-ribosomal_stress_proteins_cluster	8459
Cellulosome;Carbohydrates;Polysaccharides;Cellulosome	1
Chlorophyll_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Tetrapyrroles;Chlorophyll_Biosynthesis	55
Cholesterol_catabolic_operon_in_Mycobacteria;Fatty Acids, Lipids, and Isoprenoids;-;Cholesterol_catabolic_operon_in_Mycobacteria	73
Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis;Stress Response;Osmotic stress;Choline_and_Betaine_Uptake_and_Betaine_Biosynthesis	6
Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate:_Intermediate_for_synthesis_of_Tryptophan,_PAPA_antibiotics,_PABA,_3-hydroxyanthranilate_and_more.	3066
Chorismate_Synthesis;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Chorismate_Synthesis	876
Citrate_Utilization_System_(CitAB,_CitH,_and_tctABC);Membrane Transport;-;Citrate_Utilization_System_(CitAB,_CitH,_and_tctABC)	199
ClpAS_cluster;Clustering-based subsystems;-;ClpAS_cluster	2026
Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related;Clustering-based subsystems;proteosome related;Cluster-based_Subsystem_Grouping_Hypotheticals_-_perhaps_Proteosome_Related	1618
Cluster_Ytf_and_putative_sugar_transporter;Clustering-based subsystems;Carbohydrates;Cluster_Ytf_and_putative_sugar_transporter	22
Cluster_containing_CofD-like_protein_and_co-occuring_with_DNA_repair;Clustering-based subsystems;-;Cluster_containing_CofD-like_protein_and_co-occuring_with_DNA_repair	135
Coenzyme_A_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme A;Coenzyme_A_Biosynthesis	1541
Coenzyme_B12_biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Tetrapyrroles;Coenzyme_B12_biosynthesis	450
Coenzyme_F420_synthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Coenzyme F420;Coenzyme_F420_synthesis	1781
Coenzyme_PQQ_synthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Coenzyme_PQQ_synthesis	17
Colanic_acid_biosynthesis;Cell Wall and Capsule;Capsular and extracellular polysacchrides;Colanic_acid_biosynthesis	4
Cold_shock,_CspA_family_of_proteins;Stress Response;Cold shock;Cold_shock,_CspA_family_of_proteins	58
Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate);Amino Acids and Derivatives;Aromatic amino acids and derivatives;Common_Pathway_For_Synthesis_of_Aromatic_Compounds_(DAHP_synthase_to_chorismate)	876
Competence_or_DNA_damage-inducible_protein_CinA_and_related_protein_families;Miscellaneous;Plant-Prokaryote DOE project;Competence_or_DNA_damage-inducible_protein_CinA_and_related_protein_families	2152
Conjugative_transfer;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;Conjugative_transfer	59
Conjugative_transfer_related_cluster;Clustering-based subsystems;-;Conjugative_transfer_related_cluster	1
Conjugative_transposon,_Bacteroidales;Phages, Prophages, Transposable elements, Plasmids;Transposable elements;Conjugative_transposon,_Bacteroidales	4
Creatine_and_Creatinine_Degradation;Amino Acids and Derivatives;-;Creatine_and_Creatinine_Degradation	2
Cyanate_hydrolysis;Nitrogen Metabolism;-;Cyanate_hydrolysis	258
Cyanobacterial_Circadian_Clock;Cell Division and Cell Cycle;-;Cyanobacterial_Circadian_Clock	1
Cyanophycin_Metabolism;Amino Acids and Derivatives;Arginine; urea cycle, polyamines;Cyanophycin_Metabolism	2
Cysteine_Biosynthesis;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Cysteine_Biosynthesis	877
Cytochrome_B6-F_complex;Respiration;-;Cytochrome_B6-F_complex	7
D-Galacturonate_and_D-Glucuronate_Utilization;Carbohydrates;Monosaccharides;D-Galacturonate_and_D-Glucuronate_Utilization	541
D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization;Carbohydrates;Monosaccharides;D-Sorbitol(D-Glucitol)_and_L-Sorbose_Utilization	21
D-galactarate,_D-glucarate_and_D-glycerate_catabolism;Carbohydrates;Monosaccharides;D-galactarate,_D-glucarate_and_D-glycerate_catabolism	371
DNA-replication;DNA Metabolism;DNA replication;DNA-replication	2152
DNA_gyrase_subunits;Clustering-based subsystems;-;DNA_gyrase_subunits	3020
DNA_repair,_UvrABC_system;DNA Metabolism;DNA repair;DNA_repair,_UvrABC_system	12040
DNA_repair,_bacterial;DNA Metabolism;DNA repair;DNA_repair,_bacterial	2152
DNA_repair,_bacterial_DinG_and_relatives;DNA Metabolism;DNA repair;DNA_repair,_bacterial_DinG_and_relatives	1
DNA_repair,_bacterial_RecBCD_pathway;DNA Metabolism;DNA repair;DNA_repair,_bacterial_RecBCD_pathway	2133
DNA_repair,_bacterial_RecFOR_pathway;DNA Metabolism;DNA repair;DNA_repair,_bacterial_RecFOR_pathway	2152
DNA_repair,_bacterial_UmuCD_system;DNA Metabolism;DNA repair;DNA_repair,_bacterial_UmuCD_system	2152
DNA_replication_cluster_1;Clustering-based subsystems;-;DNA_replication_cluster_1	3020
DNA_topoisomerases,_Type_II,_ATP-dependent;DNA Metabolism;DNA replication;DNA_topoisomerases,_Type_II,_ATP-dependent	4061
De_Novo_Pyrimidine_Synthesis;Nucleosides and Nucleotides;Pyrimidines;De_Novo_Pyrimidine_Synthesis	6310
Dehydrogenase_complexes;Carbohydrates;Central carbohydrate metabolism;Dehydrogenase_complexes	3115
Denitrification;Nitrogen Metabolism;-;Denitrification	76
Dihydroxyacetone_kinases;Carbohydrates;Central carbohydrate metabolism;Dihydroxyacetone_kinases	563
Dipicolinate_Synthesis;Dormancy and Sporulation;Spore DNA protection;Dipicolinate_Synthesis	2
Dot-Icm_type_IV_secretion_system;Membrane Transport;Protein and nucleoprotein secretion system, Type IV;Dot-Icm_type_IV_secretion_system	4
EC699-706;Clustering-based subsystems;-;EC699-706	2
ECF_class_transporters;Membrane Transport;-;ECF_class_transporters	3
ESAT-6_proteins_secretion_system_in_Actinobacteria;Membrane Transport;Protein translocation across cytoplasmic membrane;ESAT-6_proteins_secretion_system_in_Actinobacteria	22
Entner-Doudoroff_Pathway;Carbohydrates;Central carbohydrate metabolism;Entner-Doudoroff_Pathway	151
Erythritol_utilization;Carbohydrates;Sugar alcohols;Erythritol_utilization	85
Ethylmalonyl-CoA_pathway_of_C2_assimilation;Carbohydrates;Central carbohydrate metabolism;Ethylmalonyl-CoA_pathway_of_C2_assimilation	2027
Experimental-COG2515;Miscellaneous;Plant-Prokaryote DOE project;Experimental-COG2515	220
Experimental-Ubiquinone_BiosynthesisVDC;Miscellaneous;Plant-Prokaryote DOE project;Experimental-Ubiquinone_BiosynthesisVDC	3
Experimental-yggC;Miscellaneous;Plant-Prokaryote DOE project;Experimental-yggC	1
Experimental_-_Histidine_Degradation;Miscellaneous;Plant-Prokaryote DOE project;Experimental_-_Histidine_Degradation	5204
F0F1-type_ATP_synthase;Respiration;ATP synthases;F0F1-type_ATP_synthase	4972
F_plasmid_replication;Phages, Prophages, Transposable elements, Plasmids;Plasmid related functions;F_plasmid_replication	1
Fatty_Acid_Biosynthesis_FASI;Fatty Acids, Lipids, and Isoprenoids;Fatty acids;Fatty_Acid_Biosynthesis_FASI	62
Fatty_Acid_Biosynthesis_FASII;Fatty Acids, Lipids, and Isoprenoids;Fatty acids;Fatty_Acid_Biosynthesis_FASII	3974
Fermentations:_Lactate;Carbohydrates;Fermentation;Fermentations:_Lactate	3554
Fermentations:_Mixed_acid;Carbohydrates;Fermentation;Fermentations:_Mixed_acid	162
Flagellar_motility;Motility and Chemotaxis;Flagellar motility in Prokaryota;Flagellar_motility	1
Flagellum;Motility and Chemotaxis;Flagellar motility in Prokaryota;Flagellum	3632
Folate_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Folate and pterines;Folate_Biosynthesis	446
Formate_dehydrogenase;Respiration;Electron donating reactions;Formate_dehydrogenase	864
Formate_hydrogenase;Respiration;-;Formate_hydrogenase	2151
G3E_family_of_P-loop_GTPases_(metallocenter_biosynthesis);Protein Metabolism;Protein processing and modification;G3E_family_of_P-loop_GTPases_(metallocenter_biosynthesis)	6893
GABA_and_putrescine_metabolism_from_cluters;Clustering-based subsystems;Putrescine/GABA utilization cluster-temporal,to add to SSs;GABA_and_putrescine_metabolism_from_cluters	7
Galactosylceramide_and_Sulfatide_metabolism;Sulfur Metabolism;-;Galactosylceramide_and_Sulfatide_metabolism	4144
Gene_Transfer_Agent;Phages, Prophages, Transposable elements, Plasmids;Gene Transfer Agent (GTA);Gene_Transfer_Agent	5
General_Secretion_Pathway;Membrane Transport;Protein secretion system, Type II;General_Secretion_Pathway	1
Glutamate-mediated_methylamine_utilization_pathway;Clustering-based subsystems;Methylamine utilization;Glutamate-mediated_methylamine_utilization_pathway	9164
Glutamate_and_Aspartate_uptake_in_Bacteria;Amino Acids and Derivatives;Glutamine, glutamate, aspartate, asparagine; ammonia assimilation;Glutamate_and_Aspartate_uptake_in_Bacteria	104
Glutamate_transporter_involved_in_acid_tolerance_in_Streptococcus;Stress Response;Acid stress;Glutamate_transporter_involved_in_acid_tolerance_in_Streptococcus	50
Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis;Amino Acids and Derivatives;Glutamine, glutamate, aspartate, asparagine; ammonia assimilation;Glutamine,_Glutamate,_Aspartate_and_Asparagine_Biosynthesis	9305
Glutamine_synthetases;Amino Acids and Derivatives;Glutamine, glutamate, aspartate, asparagine; ammonia assimilation;Glutamine_synthetases	4319
Glutathione-dependent_pathway_of_formaldehyde_detoxification;Stress Response;Detoxification;Glutathione-dependent_pathway_of_formaldehyde_detoxification	587
Glutathione:_Biosynthesis_and_gamma-glutamyl_cycle;Stress Response;Oxidative stress;Glutathione:_Biosynthesis_and_gamma-glutamyl_cycle	18
Glutathionylspermidine_and_Trypanothione;Stress Response;Oxidative stress;Glutathionylspermidine_and_Trypanothione	1
Glycerate_metabolism;Carbohydrates;Organic acids;Glycerate_metabolism	1039
Glycine_Biosynthesis;Amino Acids and Derivatives;Alanine, serine, and glycine;Glycine_Biosynthesis	2618
Glycine_and_Serine_Utilization;Amino Acids and Derivatives;Alanine, serine, and glycine;Glycine_and_Serine_Utilization	4689
Glycine_cleavage_system;Amino Acids and Derivatives;Alanine, serine, and glycine;Glycine_cleavage_system	2069
Glycogen_metabolism;Carbohydrates;Polysaccharides;Glycogen_metabolism	7088
Glycogen_metabolism_cluster;Clustering-based subsystems;-;Glycogen_metabolism_cluster	7085
Glycolysis_and_Gluconeogenesis;Carbohydrates;Central carbohydrate metabolism;Glycolysis_and_Gluconeogenesis	1001
Glyoxylate_bypass;Carbohydrates;Central carbohydrate metabolism;Glyoxylate_bypass	7997
Gram_Positive_Competence;DNA Metabolism;DNA uptake, competence;Gram_Positive_Competence	1
GroEL_GroES;Protein Metabolism;Protein folding;GroEL_GroES	5819
HMG_CoA_Synthesis;Amino Acids and Derivatives;Branched-chain amino acids;HMG_CoA_Synthesis	2202
Heat_shock_dnaK_gene_cluster_extended;Stress Response;Heat shock;Heat_shock_dnaK_gene_cluster_extended	8332
Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives;Iron acquisition and metabolism;-;Heme,_hemin_uptake_and_utilization_systems_in_GramNegatives	26
Heme,_hemin_uptake_and_utilization_systems_in_GramPositives;Iron acquisition and metabolism;-;Heme,_hemin_uptake_and_utilization_systems_in_GramPositives	1
Heme_and_Siroheme_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Tetrapyrroles;Heme_and_Siroheme_Biosynthesis	263
Hemin_transport_system;Iron acquisition and metabolism;-;Hemin_transport_system	1
Heterocyst_formation_in_cyanobacteria;Cell Division and Cell Cycle;-;Heterocyst_formation_in_cyanobacteria	1
High_affinity_phosphate_transporter_and_control_of_PHO_regulon;Phosphorus Metabolism;-;High_affinity_phosphate_transporter_and_control_of_PHO_regulon	3
Histidine_Degradation;Amino Acids and Derivatives;Histidine Metabolism;Histidine_Degradation	2586
HtrA_and_Sec_secretion;Membrane Transport;Protein translocation across cytoplasmic membrane;HtrA_and_Sec_secretion	4460
Hydrogenases;Respiration;Electron donating reactions;Hydrogenases	898
Indole-pyruvate_oxidoreductase_complex;Amino Acids and Derivatives;Aromatic amino acids and derivatives;Indole-pyruvate_oxidoreductase_complex	249
Inorganic_Sulfur_Assimilation;Sulfur Metabolism;Inorganic sulfur assimilation;Inorganic_Sulfur_Assimilation	1763
Inositol_catabolism;Carbohydrates;Sugar alcohols;Inositol_catabolism	176
Iojap;Miscellaneous;Plant-Prokaryote DOE project;Iojap	4389
Iron(III)_dicitrate_transport_system_Fec;Iron acquisition and metabolism;-;Iron(III)_dicitrate_transport_system_Fec	5
Iron-sulfur_cluster_assembly;Miscellaneous;Plant-Prokaryote DOE project;Iron-sulfur_cluster_assembly	2374
Iron_acquisition_in_Streptococcus;Iron acquisition and metabolism;-;Iron_acquisition_in_Streptococcus	1
Isoleucine_degradation;Amino Acids and Derivatives;Branched-chain amino acids;Isoleucine_degradation	307
Isoprenoid_Biosynthesis;Fatty Acids, Lipids, and Isoprenoids;Isoprenoids;Isoprenoid_Biosynthesis	1938
Ketoisovalerate_oxidoreductase;Amino Acids and Derivatives;Branched-chain amino acids;Ketoisovalerate_oxidoreductase	5996
L-Arabinose_utilization;Carbohydrates;Monosaccharides;L-Arabinose_utilization	574
L-Cystine_Uptake_and_Metabolism;Sulfur Metabolism;Organic sulfur assimilation;L-Cystine_Uptake_and_Metabolism	1
L-fucose_utilization;Carbohydrates;Monosaccharides;L-fucose_utilization	745
L-fucose_utilization_temp;Carbohydrates;Monosaccharides;L-fucose_utilization_temp	712
L-rhamnose_utilization;Carbohydrates;Monosaccharides;L-rhamnose_utilization	601
LMPTP_YwlE_cluster;Clustering-based subsystems;-;LMPTP_YwlE_cluster	4222
LOS_core_oligosaccharide_biosynthesis;Cell Wall and Capsule;Gram-Negative cell wall components;LOS_core_oligosaccharide_biosynthesis	583
LSU_ribosomal_proteins_cluster;Clustering-based subsystems;-;LSU_ribosomal_proteins_cluster	743
Leucine_Biosynthesis;Amino Acids and Derivatives;Branched-chain amino acids;Leucine_Biosynthesis	2439
Leucine_Degradation_and_HMG-CoA_Metabolism;Amino Acids and Derivatives;Branched-chain amino acids;Leucine_Degradation_and_HMG-CoA_Metabolism	2715
Lignine_biosynthesis;Secondary Metabolism;Biosynthesis of phenylpropanoids;Lignine_biosynthesis	1
Lipid_A_modifications;Cell Wall and Capsule;Gram-Negative cell wall components;Lipid_A_modifications	26
Lipoic_acid_metabolism;Cofactors, Vitamins, Prosthetic Groups, Pigments;Lipoic acid;Lipoic_acid_metabolism	4
Listeria_surface_proteins:_LPXTG_motif;Virulence, Disease and Defense;Invasion and intracellular resistance;Listeria_surface_proteins:_LPXTG_motif	1
Lysine_biosynthesis_AAA_pathway_2;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Lysine_biosynthesis_AAA_pathway_2	3
Lysine_degradation;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Lysine_degradation	1325
Lysine_fermentation;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Lysine_fermentation	1248
MT1-MMP_Pericellular_Network;Regulation and Cell signaling;Proteolytic pathway;MT1-MMP_Pericellular_Network	2
Macromolecular_synthesis_operon;Cell Division and Cell Cycle;-;Macromolecular_synthesis_operon	9737
Malonate_decarboxylase;Carbohydrates;Organic acids;Malonate_decarboxylase	77
Maltose_and_Maltodextrin_Utilization;Carbohydrates;Di- and oligosaccharides;Maltose_and_Maltodextrin_Utilization	3
Maltose_utilization_cluster;Clustering-based subsystems;-;Maltose_utilization_cluster	3
Mannitol_Utilization;Carbohydrates;Sugar alcohols;Mannitol_Utilization	135
Melibiose_Utilization;Carbohydrates;Di- and oligosaccharides;Melibiose_Utilization	7
Menaquinone_and_Phylloquinone_Biosynthesis;Cofactors, Vitamins, Prosthetic Groups, Pigments;Quinone cofactors;Menaquinone_and_Phylloquinone_Biosynthesis	574
Methionine_Biosynthesis;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Biosynthesis	5394
Methionine_Degradation;Amino Acids and Derivatives;Lysine, threonine, methionine, and cysteine;Methionine_Degradation	8509
Methylcitrate_cycle;Carbohydrates;Organic acids;Methylcitrate_cycle	1778
Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes;Respiration;Electron donating reactions;Na(+)-translocating_NADH-quinone_oxidoreductase_and_rnf-like_group_of_electron_transport_complexes	8
Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes;Respiration;Sodium Ion-Coupled Energetics;Na+_translocating_decarboxylases_and_related_biotin-dependent_enzymes	10
NiFe_hydrogenase_maturation;Respiration;Electron donating reactions;NiFe_hydrogenase_maturation	496
Nitrate_and_nitrite_ammonification;Nitrogen Metabolism;-;Nitrate_and_nitrite_ammonification	1137
Nitrogen_fixation;Nitrogen Metabolism;-;Nitrogen_fixation	3
Nitrosative_stress;Nitrogen Metabolism;-;Nitrosative_stress	2
Novel_non-oxidative_pathway_of_Uracil_catabolism;Nucleosides and Nucleotides;Pyrimidines;Novel_non-oxidative_pathway_of_Uracil_catabolism	1081
Nucleolar_protein_complex;Protein Metabolism;Protein biosynthesis;Nucleolar_protein_complex	269
Oxidative_stress;Stress Response;Oxidative stress;Oxidative_stress	2675
Oxygen_and_light_sensor_PpaA-PpsR;Regulation and Cell signaling;-;Oxygen_and_light_sensor_PpaA-PpsR	4
PFGI-1-like_cluster_1;Clustering-based subsystems;-;PFGI-1-like_cluster_1	1
PFGI-1-like_cluster_2;Clustering-based subsystems;-;PFGI-1-like_cluster_2	1
PROSC;Miscellaneous;Plant-Prokaryote DOE project;PROSC	2618
P_uptake_(cyanobacteria);Phosphorus Metabolism;-;P_uptake_(cyanobacteria)	1102
