SampleID	CPER_003-M-20140415
Anaerotruncus	1125
Ananas	7
Anaplasma	733
Anartia	1
Anas	4
Ancylobacter	10
Ancylostoma	1
Anderseniella	1
Androctonus	1
Aneura	4
Aneurinibacillus	53
Angiopteris	12
Angiostrongylus	2
Anguilla	1
Anigozanthos	1
Anisopogon	1
Anisoptera	1
Anolis	1
Anomochloa	6
Anopheles	967
Anoplopoma	6
Anoxybacillus	2757
Anser	4
Antarctobacter	1
Anterhynchium	1
Anthela	1
Antheraea	1
Anthoceros	11
Anthonomus	1
Anthopleura	6
Anticarsia	1
Antipaluria	2
Antirrhinum	9
Antonospora	4
Apedinella	1
Aphanius	1
Aphanizomenon	43
Aphanocladium	1
Aphanomyces	3
Aphanopetalum	1
Aphanothece	4
Aphelenchus	1
Aphis	1
Apiospora	1
Apis	365
Aplocheilus	2
Aplysia	12
Apostichopus	1
Apotreubia	1
Apriona	4
Apteronotus	1
Apteryx	3
Aquabacterium	13
Aquamicrobium	1
Aquifex	5616
Arabidopsis	4266
Arachis	12
Arachnula	1
Arapaima	1
Arcanobacterium	723
Arcella	1
Archaeoglobus	3044
Arcobacter	1230
Argemone	1
Argiope	1
Argopecten	1
Argyrotaenia	2
Aristida	3
Aristolochia	4
Armagomphus	1
Armases	1
Armigeres	1
Armillaria	1
Armillifer	3
Arnebia	1
Aromatoleum	14378
Arrabidaea	1
Arrhenatherum	1
Arsenophonus	136
Artemia	9
Artemisia	4
Arthrobacter	40274
Arthroderma	304
Arthrospira	5529
Arundinaria	3
Asaia	2
Ascaris	7
Ascidia	1
Ascobolus	2
Ascophyllum	3
Asfivirus	4
Asparagus	35
Aspergillus	3231
Asphodelus	1
Astelia	1
Asticcacaulis	3983
Atelerix	1
Athelia	1
Atopobium	1486
Atrina	6
Atriplex	4
Atropa	2
Atteva	1
Aucuba	2
Aulacoseira	1
Aurantimonas	7773
Aurelia	1
Aureobasidium	1
Aureococcus	571
Australopyrum	1
Austrobuxus	1
Austrosimulium	1
Autographa	1
Avena	26
Aviadenovirus	3
Avibacterium	3
Avicennia	1
Avipoxvirus	2
Ayensua	1
Azoarcus	12530
Azohydromonas	10
Azorhizobium	18993
Azorhizophilus	1
Azospirillum	16354
Azotobacter	4218
Babesia	32
Bacidina	1
Bacillus	61176
Bacteriovorax	1927
Bacteroides	21996
Badnavirus	3
Balanus	1
Bambusa	40
Bangia	1
Bankia	1
Barringtonia	1
Barssia	1
Bartonella	2575
Basfia	561
Basidiobolus	2
Basilodes	1
Bassia	2
Bathyteuthis	1
Batis	1
Batrachochytrium	2
Bazzania	1
Bdellovibrio	7889
Beccariophoenix	4
Beggiatoa	4873
Begonia	1
Beijerinckia	6629
Bemisia	1
Berberidopsis	3
Berberis	5
Bergeyella	6
Bermanella	789
Beta	109
Betabaculovirus	5
Beutenbergia	13450
Bibersteinia	17
Bicaudavirus	2
Bifidobacterium	5218
Bigelowiella	7
Bilobella	2
Bilophila	1055
Biomphalaria	3
Bionectria	1
Biston	1
Bixa	1
Blandfordia	1
Blastobotrys	4
Blastochloris	56
Blastocladiella	7
Blastocystis	2
Blastophysa	1
Blastopirellula	37188
Blattabacterium	335
Blattella	3
Blautia	1746
Blepharicera	1
Blomia	1
Blumeria	2
Bodo	3
Bodomorpha	3
Boea	2
Boechera	2
Bogoriella	1
Bolbocoleon	1
Bombus	1
Bombyx	44
Bordetella	25184
Borrelia	915
Bos	738
Bosea	27
Bothrops	2
Botryococcus	5
Botryosphaeria	1
Botryotinia	322
Boulengerula	1
Bouteloua	4
Bpp-1-like viruses	21
Brachidontes	1
Brachionus	12
Brachybacterium	3632
Brachyelytrum	5
Brachymonas	26
Brachypodium	35
Brachyspira	1631
Bradyrhizobium	172991
Branchiostoma	1265
Brassica	143
Bremia	1
Brenneria	2
Brevibacillus	8461
Brevibacterium	4460
Brevineura	1
Brevundimonas	7178
Brissopsis	1
Brocchinia	1
Brochothrix	1
Bromelia	1
Bromus	4
Brucella	8911
Brugia	230
Brylkinia	1
Bryonia	10
Bryopsis	5
Bryoxiphium	1
Buchnera	418
Bufo	2
Bulbochaete	1
Bulleidia	145
Bulnesia	1
Bungarus	1
Burkholderia	119225
Burmannia	1
Bursaphelenchus	2
Bursera	1
Butomus	1
Butyrivibrio	842
Buxus	1
Cabomba	2
Caedibacter	3
Caenorhabditis	1424
Cafeteria	1
Caldanaerobacter	8043
Caldanaerobius	3
Caldibacillus	9
Caldicellulosiruptor	7515
Caldimonas	1
Calditerrivibrio	2265
Caldivirga	512
Caldococcus	4
Caligus	39
Callicebus	2
Callinectes	7
Calliphora	2
Callithamnion	1
Callithrix	60
Callorhinchus	1
Callosobruchus	1
Caloptilia	1
Caloramator	1
Calothrix	68
Caluromys	1
Calycanthus	1
Calystegia	1
Camellia	7
Caminibacter	331
Camponotus	244
Camptotheca	5
Campylobacter	3330
Campynema	1
Canavalia	5
Cancer	1
Candida	218
Candidatus Accumulibacter	8232
Candidatus Amoebophilus	1312
Candidatus Azobacteroides	223
Candidatus Blochmannia	188
Candidatus Caldiarchaeum	95
Candidatus Cardinium	2
Candidatus Carsonella	4
Candidatus Chloracidobacterium	45
Candidatus Cloacamonas	882
Candidatus Desulforudis	5593
Candidatus Endobugula	9
Candidatus Fritschea	19
Candidatus Glomeribacter	2
Candidatus Hamiltonella	164
Candidatus Hodgkinia	1
Candidatus Korarchaeum	889
Candidatus Koribacter	108550
Candidatus Kuenenia	6067
Candidatus Liberibacter	176
Candidatus Magnetobacterium	29
Candidatus Micrarchaeum	178
Candidatus Nitrosocaldus	1
Candidatus Odyssella	86
Candidatus Parvarchaeum	130
Candidatus Pelagibacter	1669
Candidatus Phytoplasma	166
Candidatus Portiera	2
Candidatus Protochlamydia	2582
Candidatus Puniceispirillum	2003
Candidatus Regiella	137
Candidatus Riesia	20
Candidatus Solibacter	187194
Candidatus Sulcia	94
Candidatus Thiobios	1
Candidatus Tremblaya	1
Candidatus Zinderia	12
Canis	415
Capitella	1
Capnocytophaga	2082
Capra	7
Capsaspora	489
Capsella	4
Capsicum	19
Carassius	4
Carbophilus	1
Carboxydothermus	8879
Carcinoscorpius	1
Carcinus	1
Cardiobacterium	788
Carica	4
Carludovica	1
Carnobacterium	335
Carpediemonas	1
Carpha	1
Caryota	1
Castanea	1
Castellaniella	16
Catenibacterium	377
Catenulispora	32406
Catenuloplanes	4
Catharanthus	12
Catonella	243
Catopsis	1
Caulerpa	5
Caulimovirus	1
Caulobacter	31289
Cavia	31
Cellulomonas	8866
Cellulophaga	1816
Cellulosilyticum	723
Cellulosimicrobium	16
Cellvibrio	4193
Celosia	51
Cenarchaeum	3907
Cenchrus	5
Centotheca	1
Centropodia	5
Centruroides	1
Cephalotaxus	1
Cephalotus	1
Ceratitis	2
Ceratocystis	1
Ceratophyllum	1
Ceratopteris	1
Ceratosolen	2
Cercidiphyllum	1
Cercomonas	1
Cercophora	1
Cercospora	3
Cervus	1
Chaenocephalus	1
Chaetomidium	2
Chaetomium	794
Chaetopeltis	1
Chaetosphaeridium	16
Chalcedectus	1
Chalceus	1
Chalinolobus	1
Chamaecyparis	2
Chamaeota	1
Chamaesiphon	11
Chara	9
Characoma	1
Chasmanthium	8
Chattonella	4
Chelativorans	15786
Chelatococcus	1
Chelidonium	2
Childia	3
Chimaera	2
Chinchilla	2
Chironomus	5
Chitinophaga	37062
Chlamydia	1338
Chlamydomonas	751
Chlamydophila	602
Chlamys	2
Chloranthus	3
Chlorella	784
Chloriridovirus	10
Chlorobaculum	6885
Chlorobium	16528
Chloroflexus	31588
Chlorogloeopsis	8
Chloroherpeton	6506
Chlorokybus	25
Chlorophytum	2
Chlorovirus	44
Choerocoris	1
Chondromyces	17
Chondrus	17
Chorispora	1
Choristylis	2
Chorizandra	1
Chromatium	1
Chromera	1
Chromobacterium	7874
Chromohalobacter	4788
Chroococcidiopsis	1
Chroococcus	5
Chrysamoeba	1
Chryseobacterium	2686
Chrysodidymus	3
Chrysonebula	1
Chthamalus	1
Chthoniobacter	69650
Chymomyza	1
Chytriomyces	1
Cicadella	2
Cicer	10
Cimex	1
Ciona	401
Cistus	2
Citreicella	1855
Citrobacter	1869
Citromicrobium	3744
Citrullus	7
Citrus	12
Cladochytrium	1
Cladophora	1
Clarkia	1
Clavibacter	11093
Claviceps	2
Clavispora	72
Cleistes	1
Cleome	5
Clidemia	1
Cloacotaenia	1
Clonorchis	2
Clostridium	38876
Clusia	1
Cnemidocarpa	1
Coccidioides	411
Coccomyxa	6
Cochliobolus	13
Cocos	4
Codiaeum	1
Coelophrys	1
Coffea	4
Cohnella	5
Coix	17
Colias	1
Collimonas	137
Collinsella	1544
Collinsia	1
Colpoda	1
Coluber	1
Colurostylis	1
Colwellia	2870
Comamonas	5725
Conexibacter	129960
Congregibacter	5915
Conidiobolus	1
Coniochaeta	1
Coniosporium	2
Consolida	1
Contramyzostoma	1
Convolvulus	3
Cookeolus	1
Coprinopsis	349
Coprobacillus	398
Coprococcus	917
Coprothermobacter	1671
Coptis	3
Coptotermes	26
Coraliomargarita	5194
Corallina	13
Corallochytrium	1
Corallococcus	7
Corbicula	1
Cordyceps	9
Coriaria	1
Cornus	4
Cortaderia	32
Corticium	1
Corylopsis	1
Corynebacterium	19622
Corynocarpus	1
Cosmocladium	1
Costelytra	1
Cotesia	1
Coturnix	2
Couchioplanes	4
Coxiella	3397
Crassostrea	3
Craterostigma	7
Crepidula	1
Cricetulus	18
Crithidia	6
Crithopsis	1
Croceibacter	1710
Crocosphaera	2904
Cronobacter	1647
Crossosoma	1
Crotalus	3
Crucihimalaya	2
Crustomastix	5
Cryobacterium	2
Cryphonectria	5
Crypteronia	1
Crypthecodinium	1
Cryptobacterium	1045
Cryptocercus	1
Cryptococcus	4
Cryptomeria	2
Cryptomonas	6
Cryptopygus	1
Cryptosporidium	89
Cryptovalsa	1
Ctenocephalides	3
Ctenopharyngodon	1
Cucumaria	2
Cucumis	56
Cucurbita	19
Culex	309
Culicoides	4
Cunninghamella	11
Cupaniopsis	1
Cuphea	6
Cupiennius	1
Cupressus	2
Cupriavidus	45515
Curtobacterium	6
Curvibacter	2080
Curvularia	11
Cuscuta	10
Cuspidothrix	1
Cyamopsis	8
Cyanea	1
Cyanidioschyzon	520
Cyanidium	30
Cyanobacterium	9
Cyanobium	1087
Cyanophora	93
Cyanoptyche	1
Cyanothece	33474
Cycas	5
Cycloclasticus	4
Cylindrospermopsis	1413
Cylindrotheca	7
Cynodon	1
Cynophalla	1
Cynops	1
Cynosurus	2
Cyperus	1
Cyphoma	1
Cyprinivirus	1
Cyprinus	3
Cystobacter	242
Cytophaga	12372
Dactylella	1
Dactylococcopsis	3
Dactyloctenium	1
Dactylosporangium	129
Dampiera	3
Danaus	1
Danio	1026
Danthonia	1
Danthoniastrum	1
Daphnia	585
Daphniphyllum	1
Dasypogon	1
Dasypus	3
Dasypyrum	2
Datisca	2
Datura	1
Daucus	29
Davidiella	1
Debaryomyces	285
Dechloromonas	10185
Deferribacter	2900
Dehalobacter	1
Dehalococcoides	7158
Dehalogenimonas	3306
Deinacanthon	1
Deinococcus	26828
Delftia	7547
Delpydora	4
Demansia	1
Demequina	2
Dendrocalamus	16
Dendroctonus	1
Dendrocygna	1
Dendronephthya	1
Dendryphiella	1
Denitrovibrio	2170
Dermacentor	1
Dermacoccus	2431
Dermatophagoides	5
Dermatophilus	2
Descurainia	1
Desulfarculus	5720
Desulfatibacillum	8561
Desulfitobacterium	8871
Desulfobacterium	4449
Desulfobulbus	3676
Desulfococcus	6487
Desulfohalobium	3093
Desulfomicrobium	4880
Desulfomonile	22
Desulfonatronospira	2197
Desulfonispora	1
Desulforegula	1
Desulfosarcina	3
Desulfotalea	3549
Desulfotignum	26
Desulfotomaculum	14495
Desulfovibrio	37347
Desulfovirga	3
Desulfurella	1
Desulfurispirillum	2433
Desulfurivibrio	4814
Desulfurococcus	461
Desulfuromonas	12686
Desulfuromusa	1
Dethiobacter	3220
Dethiosulfovibrio	1996
Deuterocohnia	1
Diabolocatantops	1
Diadegma	2
Dialister	756
Dianthus	11
Diaphorina	3
Diaphorobacter	12
Diarrhena	1
Dicathais	1
Dichelachne	2
Dichelobacter	833
Dichochrysa	1
Dichomera	1
Dickeya	3137
Dicranum	1
Dictyoglomus	5146
Dictyostelium	2218
Dictyota	2
Dicyema	1
Didelphis	2
Didinium	2
Didymella	1
Dietzia	2029
Digitalis	3
Diguetia	1
Dinoroseobacter	4005
Dinothrombium	1
Dionaea	1
Dioscorea	6
Diospyros	1
Diphascon	1
Diplodia	1
Diplodon	1
Diplophos	1
Diplorickettsia	1
Diplosphaera	5071
Dirofilaria	1
Discoteuthis	1
Disepalum	1
Dissostichus	1
Ditylum	1
Dokdonia	2137
Dolichomastix	1
Dolichospermum	81
Dorea	562
Doryanthes	2
Doryteuthis	8
Dothiorella	1
Dreissena	1
Drosera	1
Drosophila	2255
Dryas	1
Dugesia	1
Dunaliella	13
Durinskia	6
Duthiea	1
Dyadobacter	20541
Dyckia	1
Dyella	3
Dynamine	1
Ecdeiocolea	1
Echiniscus	1
Echinochloa	3
Echinococcus	9
Echinops	1
Echinostoma	1
Echis	1
Ecionemia	1
Ectocarpus	540
Ectothiorhodospira	5
Edmundoa	1
Edwardsiella	1345
Eggerthella	1751
Ehretia	1
Ehrlichia	468
Eichhornia	1
Eikenella	426
Eimeria	9
Elaeis	5
Elaeocarpus	2
Elaeodendron	1
Elaphocordyceps	2
Eleocharis	7
Elephantulus	1
Elephas	1
Eleusine	2
Eleutherodactylus	1
Elizabethkingia	45
Ellisochloa	1
Elsinoe	2
Elusimicrobium	1198
Elymus	6
Embellisia	2
Emericella	725
Emiliania	14
Encephalitozoon	62
Encholirium	1
Enchytraeus	6
Encope	1
Endoriftia	1008
Enhydrobacter	377
Enhygromyxa	3
Ensifer	57
Entamoeba	137
Enterobacter	2226
Enterococcus	2700
Enteroctopus	2
Enterocytozoon	18
Enterorhabdus	2
Enterovirus	1
Entodinium	1
Entomoplasma	1
Ephemerella	6
Ephydatia	4
Epichloe	3
Epidermophyton	1
Epilobium	1
Epinephelus	4
Epomophorus	1
Epsilon15-like viruses	1
Eptatretus	6
Epulopiscium	231
Equisetum	9
Equus	140
Eragrostis	2
Eremococcus	135
Eremocosta	1
Eremopyrum	1
Eremothecium	147
Erinaceus	2
Eriobotrya	1
Eriocaulon	1
Eriocheir	1
Eriocottis	1
Eriocrania	1
Erodium	3
Erpetoichthys	1
Erwinia	2091
Erysipelothrix	153
Erythrobacter	20772
Escherichia	5397
Esomus	1
Esox	12
Ethanoligenens	1149
Eubacterium	3849
Eucalyptus	4
Eucheuma	1
Eucidaris	1
Euglena	13
Euglypha	1
Euhalothece	3
Euhybos	1
Eulalia	2
Eulemur	1
Eulimnadia	1
Euphorbia	1
Euplotes	3
Eupronoe	4
Eurotium	5
Eurygaster	3
Eurytemora	1
Eurythenes	1
Eurythoe	1
Eurytoma	1
Eutegaeus	1
Eutrema	6
Eutreptiella	2
Exbucklandia	1
Exiguobacterium	3091
Exoneura	1
Exophiala	1
Faecalibacterium	1166
Fagopyrum	7
Fagus	2
Fargesia	1
Fasciola	2
Felis	7
Fenneropenaeus	7
Ferrimonas	1442
Ferroglobus	713
Ferroplasma	282
Fervidobacterium	1828
Festuca	53
Fibrobacter	1513
Filaria	1
Filifactor	305
Filobasidiella	717
Finegoldia	517
Fischerella	190
Flabellum	1
Flammeovirga	44
Flaveria	56
Flavobacterium	14057
Flectobacillus	2
Flexibacter	2
Flexistipes	1
Flexithrix	1
Floydiella	1
Fluoribacter	38
Folsomia	1
Fosterella	1
Fragaria	2
Francisella	1470
Frankia	157037
Frankliniella	1
Freyana	1
Friesea	1
Frigoribacterium	3
Fructobacillus	1
Fucus	4
Fulvimarina	2125
Funaria	1
Funneliformis	5
Fusarium	18
Fusobacterium	3084
Gackstroemia	1
Gadus	10
Galanthus	1
Galdieria	7
Gallibacterium	4
Gallionella	2976
Gallus	412
Ganoderma	1
Gardnerella	471
Gasterosteus	749
Geitlerinema	2
Gelasinospora	1
Gemella	252
Geminaria	1
Geminigera	1
Gemmata	48171
Gemmatimonas	84505
Gentiana	3
Geoalkalibacter	3
Geobacillus	15601
Geobacter	85238
Geodermatophilus	43170
Geodia	1
Geothermobacter	1
Geranium	9
Giardia	81
Gibberella	1958
Gigantochloa	2
Gigaspora	2
Gillichthys	1
Ginkgo	11
Giraffa	1
Girardia	1
Giuris	1
Glaciecola	411
Glaciibacter	5
Glarea	1
Glaucidium	1
Glaucocystis	6
Globba	1
Globodera	3
Gloeobacter	29358
Gloeocapsopsis	1
Gloeomonas	1
Gloeothece	6
Glomerella	358
Glossina	46
Gluconacetobacter	7167
Gluconobacter	3418
Glycine	213
Glycomyces	2
Glyptapanteles	1
Glyptosternon	1
Gnetum	5
Gnomonia	1
Gomphiocephalus	5
Goniomonas	1
Gonystylus	2
Gordonia	8299
Gordonibacter	528
Gorilla	4
Gossypium	24
Gracilaria	42
Gracilariopsis	1
Gramella	7760
Granulibacter	7014
Granulicatella	386
Granulicella	17200
Graphocephala	1
Griffithsia	8
Grifola	1
Grosmannia	195
Guaiacum	1
Guillardia	48
Gunnera	2
Guzmania	1
Gymnochlora	3
Gynostemma	1
Gynura	1
Gyrocarpus	1
Gyrodactylus	1
Haemaphysalis	4
Haematococcus	2
Haematopus	1
Haemonchus	2
Haemophilus	2236
Hahella	8593
Haladaptatus	1232
Halalkalicoccus	1273
Halanaerobium	2235
Haliangium	37504
Halictus	1
Haliotis	18
Haliphthoros	1
Halisarca	2
Haloarcula	2616
Halobacillus	22
Halobacterium	1404
Halocaridina	1
Halochromatium	3
Halococcus	1
Halocynthia	3
Haloferax	1253
Halogeometricum	1314
Halomicrobium	1302
Halomonas	2365
Haloquadratum	1189
Haloragis	3
Halorhabdus	676
Halorhodospira	4909
Halorubrum	727
Haloterrigena	1769
Halothermothrix	3899
Halothiobacillus	1882
Hamamelis	1
Hanguana	1
Hanseniaspora	1
Hanusia	1
Hapalosiphon	7
Haplochromis	1
Haplomitrium	1
Haplopelma	1
Haplothismia	1
Harmonia	1
Harpegnathos	267
Harpochytrium	1
Hartmannella	112
Hasarius	1
Hechtia	1
Heimbra	1
Helianthus	12
Helicobacter	2541
Helicosporidium	14
Helicotylenchus	1
Helicoverpa	7
Heliobacillus	475
Heliobacterium	6539
Heliophilum	7
Heliothis	7
Helmholtzia	1
Helodon	1
Hemerocallis	1
Hemicentrotus	2
Hemiselmis	1
Hemityphis	1
Heptathela	1
Herbaspirillum	6235
Herminiimonas	7031
Herpetosiphon	27732
Heterocapsa	3
Heterodera	7
Heteromita	6
Heterophlebus	1
Heterosigma	7
Heuchera	3
Hevea	8
Hibiscus	1
Hippopotamus	2
Hippotragus	1
Hirschia	1942
Hirtella	1
Hirudo	2
Histophilus	533
Hoeflea	3596
Holboellia	1
Holcus	2
Holdemania	654
Holomastigotoides	1
Holospora	1
Holosticha	1
Holothuria	2
Homarus	5
Homo	1412
Hoplosquilla	1
Hordelymus	2
Hordeum	2157
Hotaria	2
Houttuynia	1
Hua	1
Hugonia	1
Humicola	2
Humiria	1
Humulus	1
Huperzia	2
Hyacinthus	1
Hyalomma	1
Hyaloperonospora	1
Hyaloraphidium	1
Hyaloscypha	1
Hydra	589
Hydrastis	1
Hydrodictyon	2
Hydrogenivirga	2158
Hydrogenobacter	1623
Hydrogenobaculum	1211
Hydrogenophaga	173
Hydrogenophilus	8
Hydrogenothermus	1
Hydrolagus	1
Hydrothrix	1
Hygroryza	2
Hyla	2
Hylobates	4
Hymenobacter	12
Hymenomonas	1
Hyparrhenia	1
Hyperamoeba	2
Hypericum	2
Hyperthermus	842
Hyphomicrobium	8400
Hyphomonas	6916
Hypocrea	15
Hypomesus	1
Hypomyces	1
Hypophthalmichthys	1
Hyposmocoma	1
Hypoxylon	1
Hypseocharis	1
Hypsibius	3
Hyriopsis	1
I3-like viruses	34
Ichnovirus	2
Ictalurus	33
Ictidomys	2
Ideonella	6
Idiomarina	3347
Ignatzschineria	3
Ignicoccus	400
Ignisphaera	259
Ilex	2
Illicium	1
Ilyobacter	898
Imtechium	1
Inovirus	1
Intrasporangium	11211
Iphiteon	1
Ipomoea	33
Ircinia	2
Iridovirus	8
Iris	1
Isaria	2
Isochrysis	4
Isodiametra	1
Isoetes	4
Isoptericola	1
Isosphaera	21491
Itzaea	2
Ixerba	1
Ixiolirion	1
Ixodes	620
Ixonanthes	1
Janibacter	10
Janiodes	1
Jannaschia	3776
Janthinobacterium	7751
Jasminum	1
Jatropha	1
Jeotgalibacillus	2
Joinvillea	4
Jonesia	2252
Jonquetella	765
Joycea	2
Juglans	1
Juncus	1
Kalanchoe	2
Kangiella	3010
Karenia	54
Karlodinium	21
Katsuwonus	1
Kazachstania	6
Kengyilia	1
Ketogulonicigenium	2632
Kibdelosporangium	101
Kineococcus	20514
Kineosporia	1
Kingdonia	1
Kingella	385
Kitasatospora	7649
Klebsiella	3482
Klebsormidium	2
Kluyvera	5
Kluyveromyces	130
Knorringia	2
Kocuria	2894
Koerneria	1
Koliella	1
Komagataella	43
Kordia	1946
Kosmotoga	1505
Kozakia	1
Kribbella	52326
Kryptoperidinium	7
Ktedonobacter	38911
Kukulcania	2
Kurthia	13
Kutzneria	57
Kyrpidia	7596
Kytococcus	4727
L5-like viruses	5
LUZ24-like viruses	3
Labiobarbus	1
Labrenzia	9596
Laccaria	420
Laceyella	3
Lachancea	56
Lacistorhynchus	1
Lacrymaria	2
Lactobacillus	8244
Lactococcus	1078
Lactuca	9
Lagenidium	3
Lama	3
Lambda-like viruses	26
Laminaria	4
Lampetra	1
Lamprocystis	1
Lampyris	2
Lanaria	1
Laqueus	1
Laribacter	2686
Lasiodiplodia	1
Lasioglossum	1
Lateolabrax	2
Lates	3
Latimeria	1
Latrodectus	8
Laurus	3
Lautropia	1320
Lawsonia	1473
Leadbetterella	4211
Lecanicillium	6
Lechevalieria	6
Leea	1
Leeuwenhoekiella	3787
Legionella	7778
Leifsonia	5559
Leiolepis	4
Leishmania	276
Leminorella	1
Lemna	8
Lemur	1
Lens	4
Lentinula	4
Lentisphaera	2769
Lentivirus	2
Lentzea	13
Leonia	1
Lepas	1
Lepeophtheirus	39
Lepidium	1
Lepidosiren	1
Lepisosteus	2
Lepocinclis	1
Leptinotarsa	2
Leptobryum	1
Leptochiton	1
Leptographium	1
Leptolyngbya	148
Leptomonas	1
Leptonema	1
Leptosira	4
Leptosphaeria	308
Leptospira	9227
Leptospirillum	4848
Leptothrix	10255
Leptotrichia	1117
Leptotrombidium	1
Leucaena	1
Leucobacter	1
Leuconostoc	764
Leucosolenia	1
Leucothrix	1
Leymus	4
Libinia	2
Lignosus	1
Lilium	3
Limnanthes	2
Limnobacter	1973
Limonium	1
Limulus	2
Lineus	1
Linum	2
Liposcelis	1
Liquidambar	1
Liriomyza	3
Listeria	4267
Listonella	25
Lithobius	1
Lithospermum	1
Litopenaeus	5
Loa	161
Lobochlamys	1
Lobularia	1
Locusta	3
Lodderomyces	99
Lohmannia	1
Loktanella	1357
Lolium	19
Lonchoptera	2
Lonepinella	1
Longidorus	1
Lonsdalea	2
Lophopyrum	3
Lotus	4
Loxodonta	5
Lubomirskia	2
Lucilia	4
Luciola	3
Lumbricus	2
Lunularia	1
Lupinus	8
Lutiella	4096
Lutzomyia	4
Luziola	1
Luzuriaga	1
Lycium	1
Lycodichthys	1
Lygodium	3
Lymnaea	5
Lymphocryptovirus	1
Lymphocystivirus	1
Lynceus	1
Lyngbya	4656
Lysinibacillus	2173
Lysiphlebus	5
Lysobacter	133
Lytechinus	2
Lythrum	1
Macaca	167
Macavirus	11
Machiloides	1
Mackinlaya	4
Maconellicoccus	3
Macrobrachium	2
Macrococcus	462
Macrophomina	1
Macropus	8
Macroscelides	2
Madhuca	1
Magnaporthe	857
Magnetococcus	6350
Magnetospirillum	21422
Malassezia	141
Malawimonas	2
Mallomonas	2
Malonomonas	2
Malpighia	1
Malus	7
Malva	1
Mamestra	2
Mammea	1
Manduca	11
Manihot	2
Mannheimia	329
Marasmius	1
Marathrum	1
Marchantia	32
Maribacter	5961
Maricaulis	7708
Marichromatium	6
Marinitoga	1366
Marinobacter	10856
Marinobacterium	2
Marinomonas	4233
Marinoscillum	1
Marinospirillum	2
Marinosulfonomonas	8
Maripa	1
Mariprofundus	1957
Maritimibacter	3425
Marivirga	3862
Marphysa	1
Marsippospermum	1
Marthasterias	2
Mastadenovirus	1
Mastigamoeba	13
Mastigocladus	6
Mastigoproctus	1
Mastocarpus	1
Masturus	1
Mayetiola	1
Mazzaella	1
Medicago	120
Megaleranthis	4
Megalocytivirus	1
Megamonas	390
Megasphaera	1020
Megathura	1
Megathyrsus	1
Meineckia	1
Meiothermus	17839
Melanotaenia	1
Melinis	1
Melittangium	62
Melocalamus	2
Meloidogyne	3
Mentha	1
Mentzelia	1
Merremia	3
